Date,Symbol,Security Name,Client Name,Buy / Sell,Quantity Traded ,Trade Price / Wght. Avg. Price,Remarks
10-Jun-2022,MOKSH,Moksh Ornaments Limited,TRIYAMB SECURITIES PRIVATE LTD,BUY,"2,90,000",15.39,-
10-Jun-2022,MOKSH,Moksh Ornaments Limited,TRIYAMB SECURITIES PRIVATE LTD,SELL,"3,30,000",14.4,-
05-Dec-2022,ANSALAPI,AnsalProperties-Roll Sett,TRUPTI KARANI,BUY,"8,00,000",13.75,-
30-Sep-2022,AMJUMBO,A and M Jumbo Bags Ltd,TRUPTISURESHBHAIKUKADIA,SELL,64000,22.4,-
27-Jul-2022,PRITIKAUTO,Pritika Auto Indus Ltd,TRUSHARKUMAR VASUDEVBHAI SHAH HUF,BUY,"7,50,000",10.73,-
27-Jul-2022,PRITIKAUTO,Pritika Auto Indus Ltd,TRUSHARKUMAR VASUDEVBHAI SHAH HUF,SELL,"5,54,145",12.73,-
02-Nov-2022,SHREMINVIT,Shrem Invit,TRUST CAPITAL SERV INDIA PVT LTD,SELL,"84,00,000",104,-
04-Jan-2022,VETO,Veto Switchgear Cable Ltd,TUSHAR RAMESHCHANDRA MEHTA,SELL,96132,118.99,-
19-Sep-2022,COAST-RE,Coastal Corp Limited-RE,TUSK INVESTMENT LIMITED,BUY,20000,101.96,-
20-Oct-2022,COASTPP,Coastal Corporation Limit,TUSK INVESTMENT LIMITED,BUY,10000,140,-
01-Jun-2022,ASLIND,ASL Industries Limited,TVISHA CORPORATE ADVISORS LLP,BUY,"2,96,000",32.7,-
22-Mar-2022,ASLIND,ASL Industries Limited,TVISHA CORPORATE ADVISORS LLP,BUY,"1,32,000",34.54,-
06-Sep-2022,DREAMFOLKS,Dreamfolks Services Ltd,TWO ROADS TRADING PRIVATE LIMITED,BUY,"9,23,601",495.66,-
06-Sep-2022,DREAMFOLKS,Dreamfolks Services Ltd,TWO ROADS TRADING PRIVATE LIMITED,SELL,"9,23,601",496.06,-
08-Dec-2022,DHARMAJ,Dharmaj Crop Guard Ltd,TWO ROADS TRADING PRIVATE LIMITED,BUY,"3,66,051",273.2,-
08-Dec-2022,DHARMAJ,Dharmaj Crop Guard Ltd,TWO ROADS TRADING PRIVATE LIMITED,SELL,"3,66,051",273.35,-
11-Nov-2022,DCXINDIA,DCX Systems Limited,TWO ROADS TRADING PRIVATE LIMITED,BUY,"8,68,542",303.72,-
11-Nov-2022,DCXINDIA,DCX Systems Limited,TWO ROADS TRADING PRIVATE LIMITED,SELL,"8,68,542",303.85,-
11-Nov-2022,JISLDVREQS,Jain DVR Equity Shares,TWO ROADS TRADING PRIVATE LIMITED,BUY,"1,20,396",19.9,-
11-Nov-2022,JISLDVREQS,Jain DVR Equity Shares,TWO ROADS TRADING PRIVATE LIMITED,SELL,"1,20,396",19.79,-
17-Oct-2022,EMIL,Electronics Mart Ind Ltd,TWO ROADS TRADING PRIVATE LIMITED,BUY,"32,83,319",86.59,-
17-Oct-2022,EMIL,Electronics Mart Ind Ltd,TWO ROADS TRADING PRIVATE LIMITED,SELL,"32,83,319",86.66,-
25-Oct-2022,HEADSUP,Heads UP Ventures Limited,TWO ROADS TRADING PRIVATE LIMITED,BUY,"1,15,506",13.66,-
25-Oct-2022,HEADSUP,Heads UP Ventures Limited,TWO ROADS TRADING PRIVATE LIMITED,SELL,"1,15,506",13.56,-
26-Aug-2022,SYRMA,Syrma SGS Technology Ltd,TWO ROADS TRADING PRIVATE LIMITED,BUY,"8,97,844",289.8,-
26-Aug-2022,SYRMA,Syrma SGS Technology Ltd,TWO ROADS TRADING PRIVATE LIMITED,SELL,"8,97,844",289.94,-
26-Sep-2022,HARSHA,Harsha Engineers Int Ltd,TWO ROADS TRADING PRIVATE LIMITED,BUY,"5,29,809",474.45,-
26-Sep-2022,HARSHA,Harsha Engineers Int Ltd,TWO ROADS TRADING PRIVATE LIMITED,SELL,"5,29,809",474.75,-
22-Feb-2022,GAYAHWS,Gayatri Highways Limited,UBS (US) GROUP TRUST,SELL,"48,92,632",0.63,-
20-Jun-2022,APARINDS,Apar Industries Limited,UBS IQ MSCI ASIA APEX 50 ETHICAL ETF,BUY,"2,12,859",997.04,-
12-Sep-2022,KEERTI,Keerti Know &amp; Skill Ltd.,UDAY RAMESH SHAH,BUY,63000,29.75,-
11-Feb-2022,SRPL,Shree Ram Proteins Ltd.,UDAY VINODRAI SINGALA,SELL,"1,80,000",75.85,-
28-Feb-2022,SRPL,Shree Ram Proteins Ltd.,UDAY VINODRAI SINGALA,SELL,"1,39,969",118.9,-
20-Sep-2022,MANGLMCEM,Mangalam Cement Ltd,UMANG COMMERCIAL COMPANY PVT LTD,SELL,"3,41,681",384.11,-
04-May-2022,SWARAJ,Swaraj Suiting Limited,UMESH PURUSHOTTAM CHAMDIA HUF,BUY,90000,83.84,-
27-Dec-2022,SCAPDVR,Stampede Capital Limited,UMESHWAR SECURITIES PRIVATE LIMITED,SELL,"3,07,204",13.05,-
28-Sep-2022,SCAPDVR,Stampede Capital Limited,UMESHWAR SECURITIES PRIVATE LIMITED,BUY,"3,00,000",14.89,-
28-Sep-2022,SCAPDVR,Stampede Capital Limited,UMESHWAR SECURITIES PRIVATE LIMITED,SELL,"1,26,932",15.31,-
30-Dec-2022,SCAPDVR,Stampede Capital Limited,UMESHWAR SECURITIES PRIVATE LIMITED,SELL,"3,20,000",13.03,-
13-Apr-2022,BECTORFOOD,Mrs Bectors Food Spe Ltd,UNIFI AIF BLEND FUND,BUY,"4,00,000",303,-
16-Mar-2022,UNIVASTU,Univastu India Limited,UNIQUE INVESTMENT,BUY,70000,87.06,-
16-Mar-2022,UNIVASTU,Univastu India Limited,UNIQUE INVESTMENT,SELL,70000,90.92,-
17-Mar-2022,AMJLAND,AMJ Land Holdings Limited,UNIQUE INVESTMENT,BUY,"4,73,631",34.84,-
17-Mar-2022,AMJLAND,AMJ Land Holdings Limited,UNIQUE INVESTMENT,SELL,"4,73,631",36.03,-
17-Mar-2022,AROGRANITE,Aro Granite Industries Li,UNIQUE INVESTMENT,BUY,92089,60.48,-
17-Mar-2022,AROGRANITE,Aro Granite Industries Li,UNIQUE INVESTMENT,SELL,92089,63.77,-
28-Dec-2022,KAVVERITEL,Kavveri Telecom Products,UNITED INDIA INSURANCE COMPANY LIMITED,SELL,"1,70,000",7.15,-
29-Dec-2022,KAVVERITEL,Kavveri Telecom Products,UNITED INDIA INSURANCE COMPANY LIMITED,SELL,"1,37,775",6.78,-
27-Sep-2022,DISHTV,Dish TV India Limited,UNO METALS LTD,SELL,"160,10,000",15.68,-
23-Sep-2022,DESTINY,Destiny Logistics &amp; I Ltd,UPENDRA KUMAR,BUY,42000,19.39,-
31-Oct-2022,JAIPURKURT,Nandani Creation Limited,UPHAR HOMFIN PRIVATE LIMITED,BUY,62500,77.5,-
05-May-2022,VCL,Vaxtex Cotfab Limited,URMILA  SHASTRI,SELL,"3,35,000",29.38,-
06-May-2022,VCL,Vaxtex Cotfab Limited,URMILA  SHASTRI,SELL,"4,29,342",30.27,-
03-Nov-2022,HILTON-RE,Hilton Metal Forging Limi,URVASHI JEETENDRA GEHI,BUY,34000,7.2,-
22-Nov-2022,UMESLTD,Usha Martin Edu &amp; Sol Ltd,USHA MARTIN VENTURES LTD,BUY,"5,68,559",3.77,-
16-Dec-2022,GMMPFAUDLR,GMM Pfaudler Limited,USSL AS TRUSTEE OF UNIVERSITIES SUPERANNUATION SCHEME,BUY,"7,30,000",1700,-
15-Mar-2022,SVPGLOB,SVP GLOBAL TEXTILES LTD,UTSAV INDIA ENTERPRISES PRIVATE LIMITED,BUY,"3,05,000",45.51,-
15-Mar-2022,SVPGLOB,SVP GLOBAL TEXTILES LTD,UTSAV INDIA ENTERPRISES PRIVATE LIMITED,SELL,"7,50,773",45.77,-
17-Mar-2022,UTTAMSTL,Uttam Galva Steels Limite,UTTAM EXPORTS PRIVATE LIMITED,SELL,"19,94,522",5.48,-
22-Mar-2022,UTTAMSTL,Uttam Galva Steels Limite,UTTAM EXPORTS PRIVATE LIMITED,SELL,"25,13,100",5.6,-
07-Oct-2022,KORE,Jay Jalaram Techno Ltd,V JOSHI IMPEX PRIVATE LIMITED,BUY,66000,59.3,-
08-Jul-2022,RICHA,Richa Info Systems Ltd,V JOSHI IMPEX PRIVATE LIMITED,BUY,24000,58.6,-
09-Nov-2022,JSLL,Jeena Sikho Lifecare Ltd,V JOSHI IMPEX PRIVATE LIMITED,BUY,81000,142.48,-
17-Mar-2022,RICHA,Richa Info Systems Ltd,V JOSHI IMPEX PRIVATE LIMITED,BUY,42000,82,-
22-Sep-2022,SONUINFRA,Sonu Infratech Limited,V JOSHI IMPEX PRIVATE LIMITED,BUY,42000,35.59,-
23-Sep-2022,SONUINFRA,Sonu Infratech Limited,V JOSHI IMPEX PRIVATE LIMITED,BUY,42000,38.59,-
23-Sep-2022,SONUINFRA,Sonu Infratech Limited,V JOSHI IMPEX PRIVATE LIMITED,SELL,12000,40.43,-
24-Oct-2022,SONUINFRA,Sonu Infratech Limited,V JOSHI IMPEX PRIVATE LIMITED,BUY,36000,40,"-
"
24-Oct-2022,SONUINFRA,Sonu Infratech Limited,V JOSHI IMPEX PRIVATE LIMITED,SELL,69000,42,"-
"
05-Sep-2022,KRITIKA,Kritika Wires Limited,V K MERCANTILE PRIVATE LIMITED,SELL,"8,00,000",34,-
06-Sep-2022,KRITIKA,Kritika Wires Limited,V K MERCANTILE PRIVATE LIMITED,SELL,"6,40,576",35.7,-
25-Mar-2022,BUTTERFLY,Btrfly Gandhi Appl Ltd,V M CHETTIAR&amp;SONS INDIA LLP,SELL,"35,07,100",1403,-
17-Jun-2022,AMBANIORG,Ambani Organics Limited,V N SHAH,BUY,48000,105.45,-
20-Jun-2022,AMBANIORG,Ambani Organics Limited,V N SHAH,BUY,52000,105.45,-
20-May-2022,GODREJAGRO,Godrej Agrovet Limited,V-SCIENCES INVESTMENTS PTE LTD,SELL,"40,00,000",492.6,-
24-Feb-2022,VISHAL,Vishal Fabrics Limited,VAAYU INFRASTRUCTURE LLP,SELL,"6,17,403",103.85,-
02-Feb-2022,SSINFRA,S S Infra Devp Consl Ltd,VADITH TAPADIA,BUY,"1,26,000",28.75,-
18-Nov-2022,LATTEYS,Latteys Industries Ltd,VADODARIA  RAJENDRA  MAHENDRAKUMAR,BUY,"1,00,000",47.75,-
03-Jan-2022,AMJUMBO,A and M Jumbo Bags Ltd,VAGHASIYA JIGNASHABEN MAHESHBHAI,BUY,56000,7.05,-
03-Jan-2022,AMJUMBO,A and M Jumbo Bags Ltd,VAGHASIYA MAHESHBHAI DHIRUBHAI,BUY,56000,7.05,-
29-Jun-2022,COMPINFO,Compuage Infocom Ltd,VAIBHAV RAJENDRA DOSHI,BUY,"3,88,658",23.21,-
29-Jun-2022,COMPINFO,Compuage Infocom Ltd,VAIBHAV RAJENDRA DOSHI,SELL,"3,88,658",22.86,-
02-Aug-2022,NAZARA,Nazara Technologies Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"3,32,049",701.72,-
02-Aug-2022,NAZARA,Nazara Technologies Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"3,32,049",702.03,-
03-Feb-2022,HSCL,Himadri Speciality Chem L,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"25,90,092",64.31,-
03-Feb-2022,HSCL,Himadri Speciality Chem L,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"25,90,092",64.35,-
05-Apr-2022,IOLCP,IOL Chem and Pharma Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"3,17,793",463.06,-
05-Apr-2022,IOLCP,IOL Chem and Pharma Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"3,17,793",463.25,-
06-Apr-2022,IOLCP,IOL Chem and Pharma Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"3,87,766",499.57,-
06-Apr-2022,IOLCP,IOL Chem and Pharma Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"3,87,766",499.76,-
10-Jan-2022,GREAVESCOT,Greaves Limited,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"15,41,550",195.49,-
10-Jan-2022,GREAVESCOT,Greaves Limited,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"15,41,550",195.57,-
10-Mar-2022,IOLCP,IOL Chem and Pharma Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"3,46,682",419.92,-
10-Mar-2022,IOLCP,IOL Chem and Pharma Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"3,46,682",420.1,-
11-Jan-2022,GREAVESCOT,Greaves Limited,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"37,56,597",227.66,-
11-Jan-2022,GREAVESCOT,Greaves Limited,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"37,56,597",227.75,-
12-Jan-2022,COFFEEDAY,Coffee Day Enterprise Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"10,80,848",55.81,-
12-Jan-2022,COFFEEDAY,Coffee Day Enterprise Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"10,80,848",55.84,-
13-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"1,41,828",907.22,-
13-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"1,41,828",907.56,-
18-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"1,74,932",1035.91,-
18-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"1,74,932",1036.27,-
21-Jan-2022,COFFEEDAY,Coffee Day Enterprise Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"10,85,358",80.96,-
21-Jan-2022,COFFEEDAY,Coffee Day Enterprise Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"10,85,358",81,-
27-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"1,80,057",1048.08,-
27-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"1,80,057",1048.44,-
28-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"1,45,171",1151.02,-
28-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"1,45,171",1151.46,-
28-Mar-2022,INOXLEISUR,INOX Leisure Limited,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,"7,04,318",531.32,-
28-Mar-2022,INOXLEISUR,INOX Leisure Limited,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,"7,04,318",531.52,-
29-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,BUY,78536,1154.97,-
29-Apr-2022,RIIL,Reliance Indl Infra Ltd,VAIBHAV STOCK AND DERIVATIVES BROKING PRIVATE LIMITED,SELL,78536,1155.33,-
08-Sep-2022,MKPL,M K Proteins Limited,VAIDIK  GOEL,BUY,24000,231.5,-
28-Mar-2022,SECURCRED,SecUR Credentials Limited,VAISHALI PANKAJ VYAS,SELL,"1,00,800",100,-
29-Mar-2022,SECURCRED,SecUR Credentials Limited,VAISHALI PANKAJ VYAS,SELL,"1,00,200",102.81,-
31-Mar-2022,SECURCRED,SecUR Credentials Limited,VAISHALI PANKAJ VYAS,SELL,"2,26,800",113.09,-
16-Jun-2022,SADBHAV,Sadbhav Engineering Limit,VALLABH INVESTMENTS,BUY,"10,35,974",15.23,-
16-Jun-2022,SADBHAV,Sadbhav Engineering Limit,VALLABH INVESTMENTS,SELL,35974,15.08,-
22-Nov-2022,KAYNES,Kaynes Technology Ind Ltd,VALUEQUEST INVESTMENT ADVISORS PRIVATE LIMITED,BUY,"9,84,000",764.28,-
07-Dec-2022,STYLAMIND,Stylam Industries Limited,VANAJA SUNDAR IYER,BUY,"1,30,000",1127.05,-
31-Oct-2022,JAIPURKURT,Nandani Creation Limited,VANDNA MUNDRA,SELL,"4,36,000",77.74,-
14-Oct-2022,SUZLON-RE,Suzlon Energy Ltd,VANGUARD EMERGING MARKETS STOCK INDEX FUND A SERIES OF VIEIF,SELL,"251,27,794",1.23,-
14-Oct-2022,SUZLON-RE,Suzlon Energy Ltd,VANGUARD TOTAL INTERNATIONAL STOCK INDEX FUND,SELL,"247,74,663",1.23,-
02-Feb-2022,SILGO,Silgo Retail Limited,VANITA CHORDIA,BUY,"2,85,000",32,-
08-Aug-2022,SILGO,Silgo Retail Limited,VANITA CHORDIA,SELL,95290,28.39,-
17-Mar-2022,SILGO,Silgo Retail Limited,VANITA CHORDIA,BUY,"4,50,000",27.75,-
18-Jan-2022,SILGO,Silgo Retail Limited,VANITA CHORDIA,SELL,"1,72,856",40.31,-
18-Apr-2022,SPRL,SP Refractories Limited,VANITA SANJAY BANSAL,BUY,32000,84.55,-
29-Nov-2022,WINPRO,WinPro Industries Limited,VANSHIKA STOCK VISION LLP,SELL,"5,00,000",3.5,-
11-Nov-2022,RITEZONE,Rite Zone Chemcon Ind Ltd,VARSHABEN BHARATBHAI SHAH,BUY,62400,86.69,-
18-Nov-2022,RITEZONE,Rite Zone Chemcon Ind Ltd,VARSHABEN BHARATBHAI SHAH,SELL,28800,82.65,-
25-Mar-2022,MDL,Marvel Decor Limited,VARSHABEN J THOBHANI,BUY,"1,92,000",32.05,-
19-Sep-2022,MEGAFLEX,Mega Flex Plastics Ltd,VARUN GUPTA,BUY,90000,51.35,-
05-Dec-2022,GSTL,Globesecure Techno Ltd,VARUN KRISHNAVTAR KABRA,BUY,"1,52,000",83.53,-
08-Dec-2022,BAHETI,Baheti Recycling Ind Ltd,VARUN KRISHNAVTAR KABRA,BUY,"1,11,000",120,-
13-Dec-2022,BAHETI,Baheti Recycling Ind Ltd,VARUN KRISHNAVTAR KABRA,SELL,69000,106.92,-
23-Dec-2022,UNIVASTU,Univastu India Limited,VARUN KRISHNAVTAR KABRA,BUY,"2,50,000",76.9,-
23-Dec-2022,UNIVASTU,Univastu India Limited,VARUN KRISHNAVTAR KABRA,SELL,"2,50,000",82.14,-
10-Feb-2022,VAISHALI,Vaishali Pharma Limited,VASANI ATUL ARVINDBHAI,SELL,"6,30,000",41.75,-
11-Mar-2022,VAISHALI,Vaishali Pharma Limited,VASANI ATUL ARVINDBHAI,SELL,"15,00,000",55.18,-
21-Mar-2022,VAISHALI,Vaishali Pharma Limited,VASANI ATUL ARVINDBHAI,SELL,"10,00,000",58.39,-
20-Dec-2022,ORTINLAB,Ortin Laboratories Ltd,VASANTABEN THAKOR,BUY,24000,28.01,-
20-Dec-2022,ORTINLAB,Ortin Laboratories Ltd,VASANTABEN THAKOR,SELL,41000,27.54,-
28-Sep-2022,AMJUMBO,A and M Jumbo Bags Ltd,VATSAL ANILBHAI KOTHARI,SELL,72000,19,-
01-Aug-2022,DCM,DCM  Ltd,VED PRAKASH AGARWAL,SELL,"1,83,000",45.52,-
02-Aug-2022,DCM,DCM  Ltd,VED PRAKASH AGARWAL,SELL,"1,76,270",51.64,-
12-Apr-2022,NAGREEKEXP,Nagreeka Exports Limited,VED PRAKASH AGARWAL,BUY,65000,62.66,-
12-Apr-2022,NAGREEKEXP,Nagreeka Exports Limited,VED PRAKASH AGARWAL,SELL,65000,64.6,-
17-Aug-2022,DCM,DCM  Ltd,VED PRAKASH AGARWAL,SELL,"1,05,998",48.66,-
18-Apr-2022,NAGREEKEXP,Nagreeka Exports Limited,VED PRAKASH AGARWAL,BUY,40000,67.79,-
18-Apr-2022,NAGREEKEXP,Nagreeka Exports Limited,VED PRAKASH AGARWAL,SELL,84974,65.94,-
18-Jul-2022,DCM,DCM  Ltd,VED PRAKASH AGARWAL,SELL,97500,56.44,-
19-Apr-2022,NAGREEKEXP,Nagreeka Exports Limited,VED PRAKASH AGARWAL,BUY,90000,67.01,-
19-Apr-2022,NAGREEKEXP,Nagreeka Exports Limited,VED PRAKASH AGARWAL,SELL,20000,66.48,-
20-Apr-2022,NAGREEKEXP,Nagreeka Exports Limited,VED PRAKASH AGARWAL,BUY,65000,71.38,-
20-Apr-2022,NAGREEKEXP,Nagreeka Exports Limited,VED PRAKASH AGARWAL,SELL,19000,71.29,-
28-Apr-2022,DCM,DCM  Ltd,VED PRAKASH AGARWAL,BUY,20000,100.77,-
28-Apr-2022,DCM,DCM  Ltd,VED PRAKASH AGARWAL,SELL,"1,07,000",105.85,-
24-May-2022,GMRINFRA,GMR Infrastructure Limite,VEDA INVESTORS FUND LP,BUY,"783,63,000",36.65,-
11-Feb-2022,AAATECH,AAA Technologies Limited,VEDANT COMMODEAL PRIVATE LIMITED,BUY,72000,71,-
04-Nov-2022,VISASTEEL,Visa Steel Limited,VEDANT DALMIA,SELL,"11,00,000",16,-
02-Sep-2022,SHIVAMILLS,Shiva Mills Limited,VEENA PRAVIN KHIMAVAT,SELL,45000,124.32,-
01-Dec-2022,LIKHITHA,Likhitha Infrastruc Ltd,VEENA RAJESH SHAH,BUY,"1,47,638",488.88,-
01-Dec-2022,LIKHITHA,Likhitha Infrastruc Ltd,VEENA RAJESH SHAH,SELL,"1,47,638",480.91,-
01-Dec-2022,PREMIERPOL,Premier Polyfilm Ltd,VEENA RAJESH SHAH,BUY,"1,89,347",104.6,-
01-Dec-2022,PREMIERPOL,Premier Polyfilm Ltd,VEENA RAJESH SHAH,SELL,"1,89,347",110.5,-
01-Dec-2022,RITEZONE,Rite Zone Chemcon Ind Ltd,VEENA RAJESH SHAH,BUY,"1,16,800",94.19,-
01-Dec-2022,RITEZONE,Rite Zone Chemcon Ind Ltd,VEENA RAJESH SHAH,SELL,"1,16,800",93.13,-
02-Aug-2022,UNIVASTU,Univastu India Limited,VEENA RAJESH SHAH,BUY,72000,80.4,-
02-Aug-2022,UNIVASTU,Univastu India Limited,VEENA RAJESH SHAH,SELL,72000,80.42,-
02-Dec-2022,BTML,Bodhi Tree Multimedia Ltd,VEENA RAJESH SHAH,BUY,"1,26,000",75.16,-
02-Dec-2022,BTML,Bodhi Tree Multimedia Ltd,VEENA RAJESH SHAH,SELL,"1,26,000",75.22,-
02-Dec-2022,PEARLPOLY,Pearl Polymers Ltd,VEENA RAJESH SHAH,BUY,"5,56,155",23.78,-
02-Dec-2022,PEARLPOLY,Pearl Polymers Ltd,VEENA RAJESH SHAH,SELL,"5,56,155",24.32,-
02-Dec-2022,PREMIERPOL,Premier Polyfilm Ltd,VEENA RAJESH SHAH,BUY,"1,16,181",114.42,-
02-Dec-2022,PREMIERPOL,Premier Polyfilm Ltd,VEENA RAJESH SHAH,SELL,"1,16,181",113.24,-
02-Jun-2022,GSTL,Globesecure Techno Ltd,VEENA RAJESH SHAH,BUY,"8,00,000",37.13,-
02-Sep-2022,GSTL,Globesecure Techno Ltd,VEENA RAJESH SHAH,BUY,44000,151.45,-
02-Sep-2022,GSTL,Globesecure Techno Ltd,VEENA RAJESH SHAH,SELL,64000,148.18,-
03-Aug-2022,UNIVASTU,Univastu India Limited,VEENA RAJESH SHAH,BUY,97942,83.58,-
03-Aug-2022,UNIVASTU,Univastu India Limited,VEENA RAJESH SHAH,SELL,97942,84.06,-
05-Aug-2022,INDBANK,Indbank Merchant Banking,VEENA RAJESH SHAH,BUY,"5,51,354",24.73,-
05-Aug-2022,INDBANK,Indbank Merchant Banking,VEENA RAJESH SHAH,SELL,"5,51,354",24.74,-
05-Dec-2022,PEARLPOLY,Pearl Polymers Ltd,VEENA RAJESH SHAH,BUY,"4,08,507",26.53,-
05-Dec-2022,PEARLPOLY,Pearl Polymers Ltd,VEENA RAJESH SHAH,SELL,"4,19,507",27.16,-
05-Sep-2022,SKMEGGPROD,SKM Egg Products Export,VEENA RAJESH SHAH,BUY,"6,62,796",102.96,-
05-Sep-2022,SKMEGGPROD,SKM Egg Products Export,VEENA RAJESH SHAH,SELL,"6,62,796",105.4,-
06-Dec-2022,ALPA,Alpa Laboratories Limited,VEENA RAJESH SHAH,BUY,"2,88,275",66.11,-
06-Dec-2022,ALPA,Alpa Laboratories Limited,VEENA RAJESH SHAH,SELL,"2,88,275",66.29,-
06-Dec-2022,UNIVASTU,Univastu India Limited,VEENA RAJESH SHAH,BUY,"6,33,911",93.14,-
06-Dec-2022,UNIVASTU,Univastu India Limited,VEENA RAJESH SHAH,SELL,"6,33,911",94.55,-
06-Sep-2022,TAINWALCHM,Tainwala Chem &amp; Plastics,VEENA RAJESH SHAH,BUY,75044,100.98,-
06-Sep-2022,TAINWALCHM,Tainwala Chem &amp; Plastics,VEENA RAJESH SHAH,SELL,75044,105.56,-
07-Apr-2022,AMDIND,AMD Industries Limited,VEENA RAJESH SHAH,BUY,"3,65,666",58.49,-
07-Apr-2022,AMDIND,AMD Industries Limited,VEENA RAJESH SHAH,SELL,"3,65,666",59.28,-
07-Dec-2022,CUBEXTUB,Cubex Tubings Ltd,VEENA RAJESH SHAH,BUY,98292,38.88,-
07-Dec-2022,CUBEXTUB,Cubex Tubings Ltd,VEENA RAJESH SHAH,SELL,98292,39.37,-
07-Dec-2022,UNIVASTU,Univastu India Limited,VEENA RAJESH SHAH,BUY,"2,00,720",97.62,-
07-Dec-2022,UNIVASTU,Univastu India Limited,VEENA RAJESH SHAH,SELL,"2,00,720",95.56,-
07-Feb-2022,INDBANK,Indbank Merchant Banking,VEENA RAJESH SHAH,BUY,"5,83,425",28.88,-
07-Feb-2022,INDBANK,Indbank Merchant Banking,VEENA RAJESH SHAH,SELL,"5,83,425",29.62,-
07-Feb-2022,MAANALU,Maan Aluminium Limited,VEENA RAJESH SHAH,BUY,"1,97,602",141.4,-
07-Feb-2022,MAANALU,Maan Aluminium Limited,VEENA RAJESH SHAH,SELL,"1,97,602",143.14,-
07-Feb-2022,TIMESGTY,Times Guaranty Limited,VEENA RAJESH SHAH,BUY,73190,60.25,-
07-Feb-2022,TIMESGTY,Times Guaranty Limited,VEENA RAJESH SHAH,SELL,73190,66.34,-
07-Sep-2022,MAHESHWARI,Maheshwari Logistics Limi,VEENA RAJESH SHAH,BUY,"2,08,766",84.65,-
07-Sep-2022,MAHESHWARI,Maheshwari Logistics Limi,VEENA RAJESH SHAH,SELL,"2,08,766",85.95,-
08-Aug-2022,GSTL,Globesecure Techno Ltd,VEENA RAJESH SHAH,BUY,52000,142.59,-
08-Aug-2022,GSTL,Globesecure Techno Ltd,VEENA RAJESH SHAH,SELL,52000,146.62,-
08-Aug-2022,INDBANK,Indbank Merchant Banking,VEENA RAJESH SHAH,BUY,"2,38,417",25.6,-
08-Aug-2022,INDBANK,Indbank Merchant Banking,VEENA RAJESH SHAH,SELL,"2,38,417",25.61,-
08-Dec-2022,UNIVASTU,Univastu India Limited,VEENA RAJESH SHAH,BUY,93154,94.67,-
